May 20 11:51:56 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 20 13:43:14 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Initializing Settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Creating the default settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> WARN  192.168.252.60
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' is not a WireGuard interface
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnApp] <> INFO  Loading Settings...
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Starting   wireguard-vpn [12] ...
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' already exists
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Started    wireguard-vpn [12] ...
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 route add 192.168.64.3/32 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopping   wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [WireGuardVpnMonitor] <> INFO  WireGuardVpn monitor was interrupted
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopped    wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroying wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroyed  wireguard-vpn [12] ...
Aug  6 09:57:56 localhost app-12: [ReportsApp] <> INFO  Loading Settings...
Aug  6 09:57:56 localhost app-12: [ReportsManagerImpl] <> INFO  Creating Schema: 
Aug  6 10:07:35 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[15,6ms,0.40avg] WanFailoverTestEvent[4,2ms,0.50avg] InterfaceStatEvent[3,2ms,0.67avg] SessionStatsEvent[3,4ms,1.33avg] TunnelStatusEvent[1,0ms,0.00avg]
Aug  6 10:07:37 localhost app-12: [ReportsApp] <> INFO  forceFlush() ...
Aug  6 10:07:37 localhost app-12: [EventWriterImpl] <> INFO  forceFlush() ...
Aug  6 10:07:38 localhost app-12: [EventWriterImpl] <> INFO  forceFlush() complete.
Aug  6 10:07:38 localhost app-12: [ReportEntry] <> INFO  endDate not specified, using now plus 1 min: '2020-08-06 10:08:38'
Aug  6 10:07:38 localhost app-12: [ReportsManagerImpl] <> INFO  Getting Events for : (Web Filter) All Web Events
Aug  6 10:07:38 localhost app-12: [ReportsManagerImpl] <> INFO  Statement          : SELECT * FROM reports.http_events WHERE  time_stamp >= '2020-08-06 00:00:00'  and  time_stamp <= '2020-08-06 10:08:38'  ORDER BY time_stamp DESC LIMIT 1000
Aug  6 10:07:38 localhost app-12: [ReportsManagerImpl] <> INFO  Query Time         :    12 ms
Aug  6 10:07:48 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    20 events,     5 statements [    6 ms] [ 3333 event/s] [ 0.30 avg] [   10s delay] [    0 pending]
Aug  6 10:07:48 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    InterfaceStatEvent[6,1ms,0.17avg] SessionStatsEvent[5,1ms,0.20avg] WanFailoverTestEvent[4,1ms,0.25avg] SessionEvent[4,1ms,0.25avg] SystemStatEvent[1,1ms,1.00avg]
Aug  6 10:07:58 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    14 events,     4 statements [    5 ms] [ 2800 event/s] [ 0.36 avg] [    9s delay] [    0 pending]
Aug  6 10:07:58 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    WanFailoverTestEvent[4,1ms,0.25avg] SessionEvent[4,2ms,0.50avg] InterfaceStatEvent[3,0ms,0.00avg] SessionStatsEvent[3,1ms,0.33avg]
Aug  6 10:08:08 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    38 events,     5 statements [   13 ms] [ 2923 event/s] [ 0.34 avg] [    9s delay] [    0 pending]
Aug  6 10:08:08 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionMinuteEvent[17,3ms,0.18avg] SessionEvent[7,2ms,0.29avg] SessionStatsEvent[7,3ms,0.43avg] WanFailoverTestEvent[4,1ms,0.25avg] InterfaceStatEvent[3,0ms,0.00avg]
Aug  6 10:08:18 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    15 events,     4 statements [   13 ms] [ 1154 event/s] [ 0.87 avg] [    9s delay] [    0 pending]
Aug  6 10:08:18 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[7,5ms,0.71avg] WanFailoverTestEvent[4,2ms,0.50avg] InterfaceStatEvent[3,1ms,0.33avg] SessionStatsEvent[1,1ms,1.00avg]
Aug  6 10:08:27 localhost app-12: [ReportsApp] <> INFO  forceFlush() ...
Aug  6 10:08:27 localhost app-12: [EventWriterImpl] <> INFO  forceFlush() ...
Aug  6 10:08:27 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    18 events,     3 statements [   10 ms] [ 1800 event/s] [ 0.56 avg] [    8s delay] [    0 pending]
Aug  6 10:08:27 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[9,3ms,0.33avg] SessionStatsEvent[5,2ms,0.40avg] WanFailoverTestEvent[4,2ms,0.50avg]
Aug  6 10:08:27 localhost app-12: [EventWriterImpl] <> INFO  forceFlush() complete.
Aug  6 10:08:27 localhost app-12: [ReportEntry] <> INFO  endDate not specified, using now plus 1 min: '2020-08-06 10:09:27'
Aug  6 10:08:27 localhost app-12: [ReportsManagerImpl] <> INFO  Getting Events for : (Web Filter) All Web Events
Aug  6 10:08:27 localhost app-12: [ReportsManagerImpl] <> INFO  Statement          : SELECT * FROM reports.http_events WHERE  time_stamp >= '2020-08-06 00:00:00'  and  time_stamp <= '2020-08-06 10:09:27'  ORDER BY time_stamp DESC LIMIT 1000
Aug  6 10:08:27 localhost app-12: [ReportsManagerImpl] <> INFO  Query Time         :    18 ms
Aug  6 10:08:37 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    22 events,     6 statements [    9 ms] [ 2444 event/s] [ 0.41 avg] [    9s delay] [    0 pending]
Aug  6 10:08:37 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[8,2ms,0.25avg] SessionStatsEvent[6,2ms,0.33avg] WanFailoverTestEvent[4,2ms,0.50avg] InterfaceStatEvent[3,1ms,0.33avg] TunnelStatusEvent[1,0ms,0.00avg]
Aug  6 10:08:47 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    16 events,     5 statements [   11 ms] [ 1455 event/s] [ 0.69 avg] [    9s delay] [    0 pending]
Aug  6 10:08:47 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    WanFailoverTestEvent[4,1ms,0.25avg] SessionEvent[4,2ms,0.50avg] SessionStatsEvent[4,2ms,0.50avg] InterfaceStatEvent[3,1ms,0.33avg] SystemStatEvent[1,2ms,2.00avg]
Aug  6 10:08:57 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    20 events,     4 statements [    6 ms] [ 3333 event/s] [ 0.30 avg] [    9s delay] [    0 pending]
Aug  6 10:08:57 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionStatsEvent[9,1ms,0.11avg] WanFailoverTestEvent[4,1ms,0.25avg] SessionEvent[4,1ms,0.25avg] InterfaceStatEvent[3,1ms,0.33avg]
Aug  6 10:09:07 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    32 events,     5 statements [   13 ms] [ 2462 event/s] [ 0.41 avg] [    9s delay] [    0 pending]
Aug  6 10:09:07 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionMinuteEvent[17,6ms,0.35avg] WanFailoverTestEvent[4,1ms,0.25avg] SessionEvent[4,1ms,0.25avg] SessionStatsEvent[4,2ms,0.50avg] InterfaceStatEvent[3,1ms,0.33avg]
Aug  6 10:09:17 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    18 events,     4 statements [    8 ms] [ 2250 event/s] [ 0.44 avg] [    9s delay] [    0 pending]
Aug  6 10:09:17 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[9,1ms,0.11avg] WanFailoverTestEvent[4,2ms,0.50avg] InterfaceStatEvent[3,1ms,0.33avg] SessionStatsEvent[2,1ms,0.50avg]
Aug  6 10:09:27 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    17 events,     4 statements [    7 ms] [ 2429 event/s] [ 0.41 avg] [    9s delay] [    0 pending]
Aug  6 10:09:27 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[5,1ms,0.20avg] SessionStatsEvent[5,1ms,0.20avg] WanFailoverTestEvent[4,1ms,0.25avg] InterfaceStatEvent[3,2ms,0.67avg]
Aug  6 10:09:37 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    21 events,     5 statements [    9 ms] [ 2333 event/s] [ 0.43 avg] [    9s delay] [    0 pending]
Aug  6 10:09:37 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionStatsEvent[9,3ms,0.33avg] WanFailoverTestEvent[4,1ms,0.25avg] SessionEvent[4,2ms,0.50avg] InterfaceStatEvent[3,1ms,0.33avg] TunnelStatusEvent[1,1ms,1.00avg]
Aug  6 10:09:47 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    19 events,     5 statements [   14 ms] [ 1357 event/s] [ 0.74 avg] [    9s delay] [    0 pending]
Aug  6 10:09:47 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionStatsEvent[7,4ms,0.57avg] WanFailoverTestEvent[4,2ms,0.50avg] SessionEvent[4,4ms,1.00avg] InterfaceStatEvent[3,1ms,0.33avg] SystemStatEvent[1,2ms,2.00avg]
Aug  6 10:09:57 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    15 events,     4 statements [   17 ms] [  882 event/s] [ 1.13 avg] [    9s delay] [    0 pending]
Aug  6 10:09:57 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    WanFailoverTestEvent[4,3ms,0.75avg] SessionEvent[4,4ms,1.00avg] SessionStatsEvent[4,6ms,1.50avg] InterfaceStatEvent[3,2ms,0.67avg]
Aug  6 10:10:07 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    25 events,     5 statements [   12 ms] [ 2083 event/s] [ 0.48 avg] [    9s delay] [    0 pending]
Aug  6 10:10:07 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[8,2ms,0.25avg] SessionMinuteEvent[8,3ms,0.38avg] WanFailoverTestEvent[4,1ms,0.25avg] InterfaceStatEvent[3,2ms,0.67avg] SessionStatsEvent[2,1ms,0.50avg]
Aug  6 10:10:17 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    15 events,     5 statements [   19 ms] [  789 event/s] [ 1.27 avg] [    9s delay] [    0 pending]
Aug  6 10:10:17 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[5,2ms,0.40avg] WanFailoverTestEvent[4,3ms,0.75avg] InterfaceStatEvent[3,3ms,1.00avg] SessionStatsEvent[3,3ms,1.00avg]
Aug  6 10:10:27 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    18 events,     4 statements [    8 ms] [ 2250 event/s] [ 0.44 avg] [    9s delay] [    0 pending]
Aug  6 10:10:27 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[6,2ms,0.33avg] SessionStatsEvent[5,1ms,0.20avg] WanFailoverTestEvent[4,1ms,0.25avg] InterfaceStatEvent[3,1ms,0.33avg]
Aug  6 10:10:37 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    18 events,     5 statements [   15 ms] [ 1200 event/s] [ 0.83 avg] [    9s delay] [    0 pending]
Aug  6 10:10:37 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionEvent[5,4ms,0.80avg] SessionStatsEvent[5,3ms,0.60avg] WanFailoverTestEvent[4,1ms,0.25avg] InterfaceStatEvent[3,2ms,0.67avg] TunnelStatusEvent[1,1ms,1.00avg]
Aug  6 10:10:47 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    17 events,     5 statements [   37 ms] [  459 event/s] [ 2.18 avg] [    9s delay] [    0 pending]
Aug  6 10:10:47 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionStatsEvent[5,7ms,1.40avg] WanFailoverTestEvent[4,2ms,0.50avg] SessionEvent[4,14ms,3.50avg] InterfaceStatEvent[3,2ms,0.67avg] SystemStatEvent[1,8ms,8.00avg]
Aug  6 10:10:57 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    16 events,     4 statements [   11 ms] [ 1455 event/s] [ 0.69 avg] [    9s delay] [    0 pending]
Aug  6 10:10:57 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionStatsEvent[5,2ms,0.40avg] WanFailoverTestEvent[4,1ms,0.25avg] SessionEvent[4,6ms,1.50avg] InterfaceStatEvent[3,1ms,0.33avg]
Aug  6 10:10:59 localhost app-12: [ReportsApp] <> INFO  forceFlush() ...
Aug  6 10:10:59 localhost app-12: [EventWriterImpl] <> INFO  forceFlush() ...
Aug  6 10:10:59 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats     8 events,     3 statements [    9 ms] [  889 event/s] [ 1.13 avg] [    1s delay] [    0 pending]
Aug  6 10:10:59 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    InterfaceStatEvent[3,1ms,0.33avg] SessionEvent[3,5ms,1.67avg] WanFailoverTestEvent[2,1ms,0.50avg]
Aug  6 10:10:59 localhost app-12: [EventWriterImpl] <> INFO  forceFlush() complete.
Aug  6 10:10:59 localhost app-12: [ReportEntry] <> INFO  endDate not specified, using now plus 1 min: '2020-08-06 10:11:59'
Aug  6 10:10:59 localhost app-12: [ReportsManagerImpl] <> INFO  Getting Events for : (Web Filter) All Web Events
Aug  6 10:10:59 localhost app-12: [ReportsManagerImpl] <> INFO  Statement          : SELECT * FROM reports.http_events WHERE  time_stamp >= '2020-08-06 00:00:00'  and  time_stamp <= '2020-08-06 10:11:59'  ORDER BY time_stamp DESC LIMIT 1000
Aug  6 10:10:59 localhost app-12: [ReportsManagerImpl] <> INFO  Query Time         :    67 ms
Aug  6 10:11:09 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats    46 events,    10 statements [   14 ms] [ 3286 event/s] [ 0.30 avg] [    9s delay] [    0 pending]
Aug  6 10:11:09 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    SessionMinuteEvent[18,2ms,0.11avg] SessionEvent[12,2ms,0.17avg] SessionStatsEvent[5,2ms,0.40avg] WanFailoverTestEvent[4,1ms,0.25avg] InterfaceStatEvent[3,0ms,0.00avg] HttpRequestEvent[1,1ms,1.00avg] SessionNatEvent[1,1ms,1.00avg] HttpResponseEvent[1,0ms,0.00avg] WebFilterEvent[1,1ms,1.00avg]
Aug  6 10:11:20 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats  3363 events,     9 statements [ 1757 ms] [ 1914 event/s] [ 0.52 avg] [    5s delay] [ 3488 pending]
Aug  6 10:11:20 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    HttpRequestEvent[1091,366ms,0.34avg] WebFilterEvent[1090,334ms,0.31avg] HttpResponseEvent[1069,312ms,0.29avg] SessionEvent[53,30ms,0.57avg] SessionNatEvent[50,17ms,0.34avg] SessionStatsEvent[4,3ms,0.75avg] InterfaceStatEvent[3,1ms,0.33avg] WanFailoverTestEvent[3,11ms,3.67avg]
Aug  6 10:11:23 localhost app-12: [ReportEntry] <> INFO  endDate not specified, using now plus 1 min: '2020-08-06 10:12:23'
Aug  6 10:11:23 localhost app-12: [ReportsManagerImpl] <> INFO  Getting Events for : (Web Filter) All Web Events
Aug  6 10:11:23 localhost app-12: [ReportsManagerImpl] <> INFO  Statement          : SELECT * FROM reports.http_events WHERE  time_stamp >= '2020-08-06 00:00:00'  and  time_stamp <= '2020-08-06 10:12:23'  ORDER BY time_stamp DESC LIMIT 1000
Aug  6 10:11:24 localhost app-12: [ReportsManagerImpl] <> INFO  Query Time         :    96 ms
Aug  6 10:11:40 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventStats 24733 events,     9 statements [ 9440 ms] [ 2620 event/s] [ 0.38 avg] [   11s delay] [25770 pending]
Aug  6 10:11:40 localhost app-12: [EventWriterImpl] <> INFO  persist(): EventMap    HttpResponseEvent[8188,2250ms,0.27avg] WebFilterEvent[8170,2409ms,0.29avg] HttpRequestEvent[8169,3036ms,0.37avg] SessionEvent[69,31ms,0.45avg] SessionStatsEvent[68,19ms,0.28avg] SessionNatEvent[61,12ms,0.20avg] WanFailoverTestEvent[5,2ms,0.40avg] InterfaceStatEvent[3,4ms,1.33avg]
Aug  6 10:11:56 localhost app-12: [AppBase] <> INFO  Stopping   reports [12] ...
Aug  6 10:11:56 localhost app-12: [AppBase] <> INFO  Stopped    reports [12] ...
Aug  6 10:11:56 localhost app-12: [AppBase] <> INFO  Destroying reports [12] ...
Aug  6 10:11:56 localhost app-12: [AppBase] <> INFO  Destroyed  reports [12] ...
Aug  6 10:11:57 localhost app-12: [EventWriterImpl] <> WARN  Failed SQL query for UPDATE reports.http_events_2020_08_06 SET s2c_content_length = 612, s2c_content_type = 'text/html', s2c_content_filename = NULL WHERE request_id = 104642816598612 
Aug  6 10:11:57 localhost app-12:       java.sql.BatchUpdateException: Batch entry 14,079 UPDATE reports.http_events_2020_08_06 SET s2c_content_length = 612, s2c_content_type = 'text/html', s2c_content_filename = NULL WHERE request_id = 104642816596802  was aborted.  Call getNextException to see the cause.
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Statement$BatchResultHandler.handleError(AbstractJdbc2Statement.java:2762)
Aug  6 10:11:57 localhost app-12:       org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:428)
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Statement.executeBatch(AbstractJdbc2Statement.java:2929)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.persist(EventWriterImpl.java:446)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.run(EventWriterImpl.java:201)
Aug  6 10:11:57 localhost app-12:       com.untangle.uvm.UvmContextImpl$1.run(UvmContextImpl.java:629)
Aug  6 10:11:57 localhost app-12:       java.base/java.lang.Thread.run(Thread.java:834)
Aug  6 10:11:57 localhost app-12: [EventWriterImpl] <> WARN  Failed SQL query for UPDATE reports.http_events_2020_08_06 SET web_filter_blocked  = '0',web_filter_flagged  = '0',web_filter_reason   = 'N',web_filter_category_id = 0,web_filter_rule_id = 0 WHERE request_id = 104642816598612 
Aug  6 10:11:57 localhost app-12:       org.postgresql.util.PSQLException: This connection has been closed.
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Connection.checkClosed(AbstractJdbc2Connection.java:820)
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Connection.getAutoCommit(AbstractJdbc2Connection.java:781)
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Statement.executeBatch(AbstractJdbc2Statement.java:2902)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.persist(EventWriterImpl.java:446)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.run(EventWriterImpl.java:201)
Aug  6 10:11:57 localhost app-12:       com.untangle.uvm.UvmContextImpl$1.run(UvmContextImpl.java:629)
Aug  6 10:11:57 localhost app-12:       java.base/java.lang.Thread.run(Thread.java:834)
Aug  6 10:11:57 localhost app-12: [EventWriterImpl] <> WARN  Failed SQL query for UPDATE reports.sessions_2020_08_06 SET server_intf = 3,     s_client_addr = '192.168.149.128',     s_client_port = 13513,     s_server_addr = '192.168.149.51',     s_server_port = 80 WHERE session_id = 104642816573993 
Aug  6 10:11:57 localhost app-12:       org.postgresql.util.PSQLException: This connection has been closed.
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Connection.checkClosed(AbstractJdbc2Connection.java:820)
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Connection.getAutoCommit(AbstractJdbc2Connection.java:781)
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Statement.executeBatch(AbstractJdbc2Statement.java:2902)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.persist(EventWriterImpl.java:446)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.run(EventWriterImpl.java:201)
Aug  6 10:11:57 localhost app-12:       com.untangle.uvm.UvmContextImpl$1.run(UvmContextImpl.java:629)
Aug  6 10:11:57 localhost app-12:       java.base/java.lang.Thread.run(Thread.java:834)
Aug  6 10:11:57 localhost app-12: [EventWriterImpl] <> WARN  Failed SQL query for UPDATE reports.sessions_2020_08_06 SET  end_time = '2020-08-06 10:11:47.026000 -04:00:00',  c2p_bytes = 0,  s2p_bytes = 0,  p2c_bytes = 0,  p2s_bytes = 0  WHERE  session_id = 104642816573993
Aug  6 10:11:57 localhost app-12:       org.postgresql.util.PSQLException: This connection has been closed.
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Connection.checkClosed(AbstractJdbc2Connection.java:820)
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Connection.getAutoCommit(AbstractJdbc2Connection.java:781)
Aug  6 10:11:57 localhost app-12:       org.postgresql.jdbc2.AbstractJdbc2Statement.executeBatch(AbstractJdbc2Statement.java:2902)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.persist(EventWriterImpl.java:446)
Aug  6 10:11:57 localhost app-12:       com.untangle.app.reports.EventWriterImpl.run(EventWriterImpl.java:201)
Aug  6 10:11:57 localhost app-12:       com.untangle.uvm.UvmContextImpl$1.run(UvmContextImpl.java:629)
Aug  6 10:11:57 localhost app-12:       java.base/java.lang.Thread.run(Thread.java:834)
Aug  6 10:11:57 localhost app-12: [EventWriterImpl] <> WARN  Failed SQL query for UPDATE reports.sessions_2020_08_06 SET  c2p_bytes = 84,  s2p_bytes = 84,  p2c_bytes = 84,  p2s_bytes = 84  WHERE  session_id = 104642816573955
Aug  6 10:11:57 localhost app-12:       org.postgresql.util.PSQLException: This connection has been closed.
